Question,Confirmation,Factoid,List,Causal,Hypothetical,Complex
Did the Liverpool Club place in the Champions League in 2005?,1,0,0,0,0,0
Why did the US use the CIA instead of the Air Force to run drones?,0,0,0,1,0,0
Do adolescents adults or both weight the potential rewards and consequences of an action?,0,1,0,1,0,0
Do defending champtions get to play in the following year's Champions League if they don't have enough wins to qualify?,1,0,0,0,0,0
How many other countries have a gross domestic product exceeding Texas's?,0,1,0,0,0,0
Why do people say KInseys work is not correct?,0,1,0,1,0,0
Name a reason to take a database backward in time?,0,0,0,0,0,1
Did the FBI increase electronic surveillance?,0,1,0,0,0,0
Why were the bison killed?,0,1,0,1,0,0
Why was paper tape better than magnetic tape?,0,1,0,1,0,0
To the Digidestined stop from reawakening?,0,0,0,0,1,0
If a team already qualifies for the Champions League and they winner the FA Cup or the League Cup will another team get to qualify for the Champions League?,0,0,0,1,0,0
Was Wesley Clark influential in gathering the Democratic backing?,0,0,0,1,0,0
Why does Eritrean cooking tend to feature more seafood than Ethiopian cuisine?,0,1,0,1,0,0
Why will water become concave according to the relativity theory?,0,1,0,1,0,0
Why do debates not have a distinct winner?,0,0,0,1,0,0
Why was the term transistor used?,0,1,0,0,0,0
Did that ever happen?,1,0,0,0,0,0
Why was the tactic of bombing German aircraft bases factories and fuel reserves impractical?,0,1,0,1,0,0
Are footnotes included in the copyright of the original work?,1,0,0,0,0,0
Why did President Levin believe there were so many Yale alumni presidential candidates?,0,0,0,1,0,0
Does sleep hurt a persons memory?,1,0,0,1,0,0
Why do some leaders of the school oppose the nickname?,0,0,0,1,0,0
Why was Brooke being investigated?,0,0,0,1,0,0
Why is Brazil an exception?,0,0,0,1,0,0
Why does the sequence of one strand completely specify the sequence of its complement?,0,1,0,1,0,0
Why did weeds grow with human crops?,0,0,0,1,0,0
Were drums heard on early jazz recordings?,0,1,0,0,0,0
Were young apprentices hired for pay?,0,1,0,0,0,0
Do textual critics always include additions found in the majority of subsequent versions of a work?,0,1,0,0,0,0
Does the NIBRS system or UCR system have more detailed data?,0,0,0,0,0,1
Why did Melo demarcate the region for production of Port?,0,0,0,1,0,0
Name one of the individuals considered the founding fathers of modern Cypriot art.,0,1,0,0,0,0
Did the UN troops or Chinese troops experience more war casualties?,0,0,0,0,0,1
Why is it so difficult to locate bugs in software?,0,0,0,1,0,0
Have these potential effects been proven through testing?,1,0,0,0,0,0
The highest ranking persons title in British india is?,0,1,0,0,0,0
Name two major events of the Seven Years' War In North America.,0,1,0,0,0,1
Why did many hardware developers choose not to redesign the Mac operating system and rewrite the programming code?,0,1,0,1,0,0
The top 3 industries in Nanjing are?,0,0,1,0,0,0
Has the travel industry considered making changes to fight plans for Myanmar?,0,0,0,0,0,1
Are squabs treated differently from other piegons by humans aside from consumption?,0,1,0,0,0,0
Do scientists believe that parenting and/or childhood play a role in sexual orientation?,0,0,0,1,0,0
Is the Lagrange formalism or the Hamiltonian more convenient for conservative systems?,1,0,0,0,0,0
Does Melbourne have one of the largest or smallest carbon footprints in the world?,0,1,0,0,0,0
Did the French take St. John's?,1,0,0,0,0,0
Why does current have that name?,0,1,0,1,0,0
Why were replays traditionally played three or four days after the original game?,0,0,0,1,0,0
Are you able to search most of the records online today?,0,1,0,0,0,0
Was Portugal on the side of France or Britain?,0,1,0,0,0,0
Name an advisor to Guangxu?,0,1,0,0,0,0
Are girls reaching sexual maturation early more or less likely to develop eating disorers?,0,0,0,0,1,0
The coup leaders later became known as?,0,1,0,0,0,0
Name two dance groups that are based in Nanjing:,0,1,1,0,0,0
Why did mathematical relations become necessary?,0,1,0,1,0,0
Name a Jewish newspaper?,0,1,0,0,0,0
Does a material breach necessarily suspend or terminate treaty relations?,0,0,0,1,0,0
At at time was radio gaining popularity?,0,1,0,0,0,0
This drives no weather phenomena save those generated by volcanic events.,0,1,0,0,0,0
Why is the ITP controversial?,0,0,0,1,0,0
Other than Yale New Haven has another private college in the city it's name?,0,0,0,0,0,1
Were children able to take on apprenticeships?,0,1,0,0,0,0
Hoe did everyone learn that Beyonce performed for Kaddafi?,0,1,0,0,0,0
Why was adding a step in production useful for larger projects?,0,1,0,1,0,0
Did von Neumann enjoy thinking?,1,0,0,0,0,0
IBM acquired digital assets of this company on October 28 2015.,0,1,0,0,0,0
Why is the translation of the New Testament into Greek known as the Septuagint?,0,1,0,1,0,0
Were sulfonamides more or less toxic than arsphenamine?,0,1,0,1,0,0
Does Armenia have more rural or urban hamaynker?,0,0,0,0,0,1
Did he understand Hebrew?,0,0,0,0,0,1
Why did they miss that competition?,0,0,0,1,0,0
Name its political capital.,0,1,0,0,0,0
Why did blacks fear to identify as African?,0,1,0,1,0,0
A criticism the Buddha gave dealing with animals was?,0,1,0,0,0,0
Why did Roncalli leave Venice?,0,0,0,1,0,0
Why are oases being endangered?,0,0,0,1,0,0
Why does Van Praag believe the Ming court set up a diplomatic delegation with Tibet?,0,0,0,1,0,1
Why was the mouth of Leyden jars closed?,0,1,0,1,0,0
Does the amount of time adolescents spend on work and leisure vary from culture to culture or remain relatively constant?,0,0,0,1,0,0
Why did the constitutional court decide to hear the Hesse State complaint?,0,0,0,1,0,1
Why didn't they move to Dublin?,0,0,0,1,0,0
Were Laserdiscs initially cheaper or more costly to produce than their VHS counterparts?,0,1,0,0,0,0
Did the 1969 Melbourne Transportation Plan change Melbourne into a more car-dominated or tram-dominated environment?,0,0,0,1,0,0
Why was the code patterned so that most codes were together?,0,0,0,1,0,0
Is usage of the royal assent frequent or rare in today's societies?,1,0,0,0,0,0
Did the people want Athanasius as their bishop?,0,0,0,1,0,0
Are communications services in Somalia mostly concentrated in the public or private sector?,0,0,0,0,0,1
Men's arousal patterns were found to be with?,0,1,0,0,0,0
Why are the Marshall Islands the most endangered nation on Earth?,0,1,0,1,0,0
As a tree ages do its growth rings usually get wider or narrower?,0,1,0,0,0,0
Why is inbreeding avoided?,0,0,0,1,0,0
Why did Encyclopedias and dictionaries become more popular during the Age of Reason?,0,0,0,1,0,0
Goes the number of internet users in Somalia continue to rise or fall?,0,1,0,1,0,0
Do adolescents associate with 'cliques' on a large or small scale?,0,0,0,0,0,1
Why is Dewey's system considered a priori?,0,0,0,1,0,1
Why are some Bermudians against the emphasis of West Indies cultural connections?,0,0,0,1,0,1
Why is cycling popular in Tucson?,0,0,0,1,0,1
Peter J. Wallison's conclusions regarding the financial crisis are not in agreement with this economist's views?,0,0,0,1,0,1
Why was John motivated?,0,0,0,1,0,0
Why did the USAF change its training methods on UAVs in 2014?,0,0,0,1,0,0
Why does chicken have the lowest fat content of any meat?,0,1,0,1,0,0
Why did Native Americans suffer such high mortality rates to the diseases?,0,0,0,1,0,0
Is Southwest Ledge Light still active today?,1,0,0,0,0,0
Why was Phillip Phillips hospitalized during his time on American Idol?,0,1,0,1,0,0
What military occupation wasn't opened to men until the 2000s?,0,1,0,0,0,0
Why aren't homestead and subdivision areas more popular?,0,0,0,1,0,0
Why did Gamper want Barcelona to acquire a stadium of its own?,0,0,0,1,0,0
Why was the Jurassic a prolonged event?,0,1,0,1,0,0
Why did nuclear arms negotiations with Russia fail prior to 1955?,0,0,0,1,0,0
Will parties that hold a counter belief to the general beliefs of the state's incumbents be repressed?,1,0,0,0,0,0
Why was there a low point for English football?,0,1,0,1,0,0
Were these new inhabitants welcomed?,1,0,0,0,0,0
Why did Feynman lose credit for his writing?,0,0,0,1,0,0
Is Ireland ever not led by a coalition Government?,1,0,0,0,0,0
Do CFLs consume more less or the same amount of energy as incandescent bulbs?,0,1,0,0,0,0
Why do scholars say the times are different depending on the gospel it's written in?,0,0,0,1,0,0
Did Hampshire Constabulary record fewer or more crime incidents in 2009/10 than the year before?,0,0,0,1,0,0
Why was plant taxonomy developed?,0,1,0,1,0,0
Is the male solitary wasp bigger or smaller than the female solitary wasp?,1,0,0,0,0,0
Why did agriculture become so significant for Armenia's economy?,0,0,0,1,0,0
Did Europeans speak Spanish in America?,1,0,0,0,0,0
Which act passed by Disraeli allowed him to alter the Anglician liturgy?,0,1,0,0,0,1
Did Japan and Germany work closely together prior to 1944?,0,1,0,0,0,0
In the past have relations between Ashkenazim and Sephardim tended to be warm or cold?,0,1,0,0,0,0
Is the trophy decorated?,1,0,0,0,0,0
Why were alternative energy sources judged uneconomical in 2010?,0,0,0,1,0,0
Name one second-generation technology that is market ready.,0,0,1,0,0,0
Was Menzies for or against nationalizing the banking system in Australia?,0,1,0,1,0,0
Name the nineteenth century English atheist?,0,1,0,0,0,0
Why did Salvadorans come to America?,0,0,0,1,0,0
Name a process that uses fossil fuels along with hydrogen.,0,1,0,0,0,0
Why was there doubt about the Latin word?,0,0,0,1,0,0
In year-round DST would sunrise happen early or late compared to most places?,0,1,0,0,0,0
Why did the economy stop expanding?,0,0,0,1,0,0
Why did members of the clergy oppose the use of chloroform?,0,0,0,1,0,0
In nature this is an essential substance?,0,1,0,0,0,0
Why did demonstrators attack Russian soldiers in Khujand?,0,0,0,1,0,0
Was child labour rampant in Australia?,0,1,0,1,0,0
Pope Sixtus V limited the number of cardinals to?,0,1,0,0,0,0
Why has the black market declined in Palermo?,0,0,0,1,0,0
Why did Bell labs create their new type of capacitor?,0,0,0,1,0,0
Was there a ceasefire during the talks?,1,0,0,0,0,0
Why are there calls for territorial changes?,0,0,0,1,0,0
Why were the first three games of the 1945 World Series played in Detroit?,0,1,0,0,0,0
Why was the OKL forced to improvise?,0,0,0,1,0,0
Why was dBASE unique?,0,1,0,0,0,0
Why are broilers considered to be very healthy chickens?,0,0,0,1,0,0
Are Freemasons free to explore the craft?,1,0,0,0,0,0
Why was the east creating a war?,0,0,0,1,0,0
Does this device improve the operation of the antenna?,1,0,0,0,0,0
Is Video Gallery automatically or separately installed?,1,0,0,0,0,0
Was Hebb's thought of the relationship between long and longer term memory true?,1,0,0,0,0,0
Why were Americans allowed to start checking more than one box to identify their race in the Census in 200?,0,1,0,1,0,0
Intraguild species may try to consume each other because they are?,0,0,0,1,0,0
Were utilities publicly or privately owned in Menzie's economy?,0,0,0,1,0,0
Why is genocide often punished?,0,0,0,1,0,0
Why is a blackbody field impossible to achieve?,0,0,0,1,0,0
Is there seeding?,1,0,0,0,0,0
Do a teen's friends have a large or small impact on their social development?,0,0,0,0,0,1
Was sound quality from disc to disc and between players consistent or varied?,0,0,0,0,0,1
Why did propsals about making the European sovereign debt assets more like the US Treasury?,0,0,0,1,0,0
Why do miniature PM motors use high energy magnets?,0,0,0,1,0,0
Does a low ranking on the HDI indicate shorter or longer life expectancy?,0,1,0,0,0,0
Can people in New Zealand vote for the 51st State Party?,1,0,0,0,0,0
Does the Liberal Party of Australia consider itself liberal or anti-socialist?,0,1,0,0,0,0
Why did Burke say he acquiesced to his constituents?,0,0,0,1,0,0
Is street art legal?,1,0,0,0,0,0
Do states have access to CJIS?,1,0,0,0,0,0
Why did rights-holders complain to Wikipedia.org?,0,1,0,1,0,1
Do all plants have male and female parts?,1,0,0,0,0,0
Do any Roman structures still exist in our time?,1,0,0,0,0,0
Is religion also represented on this cloth symbol of the French?,1,0,0,0,0,0
Does research favor or reject the hypothesis that adolescents and adults think about risk similarly but hold different values and therefore come to different conclusions?,0,0,0,1,0,1
Why are the languages of the indigenous peoples of Venezuela in danger of becoming extinct?,0,1,0,1,0,0
Why did Gaddafi drop out of college?,0,0,0,1,0,0
Does Geza Vermes believe that there is a valid argument against the existence of Jesus?,0,0,0,0,0,1
Why does water decrease lamp darkening?,0,1,0,1,0,0
Were talks held with the Football Association to see if they were okay with this plan?,0,0,0,0,0,1
Has a Welsh team ever won a competition?,0,1,0,0,0,0
These mandolin are used in a popular dance music called?,0,1,0,0,0,0
Why is STOVL used by other navies?,0,0,0,1,0,0
Why do nations risk minimal political impacts if a carrier is lost or even used in conflict?,0,0,0,1,0,0
Did major healthcare organizations support or discourage interactions between doctors and industries?,0,0,0,1,0,0
Describe Gaddafi's first experience with education.,0,1,0,0,0,0
Why is there still bilingual spoken in Mexico?,0,0,0,1,0,0
Why do debates have a distinct winner?,0,0,0,1,0,0
Why was the Genoscope created?,0,1,0,1,0,0
Do you have to go to the one year of kindergarten?,1,0,0,0,0,0
Was there an increase or decrease in the field of agriculture?,0,1,0,0,0,0
Why did the Latin Americas Upper class support coup o'etats?,0,0,0,1,0,1
Why are only smaller cathedrals and churches associated with the Gothic style?,0,0,0,1,0,0
Why did many of the proposed mega casinos never get further than the initial planning stages?,0,0,0,1,0,0
Why is North Korea insisting that the 1953 armistice was violated?,0,0,0,1,0,0
Why do critics prefer minority of witnesses?,0,0,0,1,0,0
Name one of the genres from any of the Digimon video games?,0,1,0,0,0,0
SuperSpeed is only supported by?,0,0,0,0,0,1
Why were BJTs so popular?,0,0,0,1,0,0
Why are the waxwing Bombycilla not migrating for?,0,0,0,1,0,0
Why did the government refuse to allow the London Underground stations to be used as shelters?,0,0,0,1,0,0
Why was Mayor Bob Filner asked to resign?,0,0,0,1,0,0
Are parties required to reveal their funding?,0,1,0,0,0,0
Why were Italian bonds lost by the ECB?,0,0,0,1,0,0
Why aren't homestead and subdivision areas more unpopular?,0,0,0,1,0,0
Why do sexual organisms have two copies of each chromosome?,0,1,0,1,0,0
It is the term for favoring outsiders?,0,0,0,0,0,1
Has the violence in Burma decreased over the years as the country has tried made democratic strides?,0,0,0,1,0,0
Why are alloys used to make stamping dies rather than metal?,0,0,0,1,0,0
Can query languages be adjusted?,0,0,0,0,0,1
Why did Robert Osbourne stop presenting films on Eastern for several months?,0,0,0,1,0,0
Is I-91 similar to I-95 in terms of bad traffic?,1,0,0,0,0,0
Why did old Persian retained its old characteristics long after the old Iranian languages?,0,1,0,1,0,0
Why is mercury the better option for liquid used in a Hydrostatic gauge?,0,0,0,1,0,0
Why was the Alaska Permanent Fund unestablished?,0,0,0,1,0,0
Why do people in Japan eat a diet high in fiber?,0,1,0,1,0,0
Why is a transistor so useful?,0,0,0,1,0,0
The CBC has found that newscasts should not take up more time than this event?,0,0,0,1,0,0
Does Florida benefit from taxes?,1,0,0,0,0,0
Street lights help reduce?,0,1,0,0,0,0
Why did New York State allow unmarked cars for traffic cops?,0,1,0,1,0,0
Did the GSDP of Delhi in 2011-12 increase or decrease from the previous fiscal year?,0,1,0,0,0,0
Was this always the case in American political addresses?,0,0,0,1,0,0
Why was Neuman rejected from joining US Army?,0,0,0,1,0,0
Why did the Soviet Union complain about the action of the US to the UN Security Council?,0,0,0,1,0,0
Name another example of a heavy isotope.,0,1,0,0,0,0
Why type of scholar is music journalist Simon Reynolds?,0,1,0,0,0,0
This centralized system makes plant interactions possible?,0,1,0,0,0,0
Did all Arians believe the same things?,0,0,0,0,0,1
Have researchers learned anything studying plasticity?,0,1,0,0,0,0
Why did the Lander increase in power after 1933?,0,0,0,1,0,0
Give an example of an animal that will travel several miles in a single day.,0,1,0,0,0,0
Name the six largest European ethnic groups in the city?,0,0,1,0,0,0
Why did Lohara come into being in 15 April 1948?,0,0,0,1,0,0
Why can't bacteria enter poultry?,0,1,0,1,0,0
Is the grass snake or the smooth snake native to Ireland?,1,0,0,0,0,0
Outside of promoting diversity was does Eastland believe the other reason to be in favor of affirmative action is?,0,1,0,0,0,1
Why do some cops use bicycles to patrol?,0,0,0,1,0,0
Why are collaborative agreements important?,0,0,0,1,0,0
Are early or late maturing girls more exposed to alcohol and drug abuse?,1,0,0,0,0,0
Why did the Spanish colonies lag behind in adopting the calendar?,0,1,0,1,0,1
Why do textual critics prefer to use multiple sources?,0,1,0,1,0,1
Can people self identify as more than one ethnicity on the US census currently?,1,0,0,0,0,0
Why are the other versions of ASCII charging extra for extensions?,0,1,0,1,0,0
Why was the commercialization of classical music harmful to the music industry according to Shawn Vancour?,0,0,0,1,0,1
Is the Senate or the House more partisan?,1,0,0,0,0,0
What form of discrimination did early African immigrants experience?,0,1,0,0,0,0
Is TB common or uncommon in the United States?,1,0,0,0,0,0
Why are antibiotics checked before use?,0,0,0,1,0,0
Why are children from suburban communities more likely to participate in activities that benefit their identity?,0,0,0,1,0,0
Why is xenon gas not more widely used?,0,1,0,1,0,0
Did the patients with natural scenes have longer postoperative hospital stays?,0,0,0,1,0,0
Can they extend their deal?,1,0,0,0,0,0
Why are poultry eggs useless aside from consumption?,0,0,0,1,0,0
name an event that can be contributed to the revolution.,0,0,0,1,0,0
Can new methods determine a total number of bacteria species?,0,1,0,0,0,0
Why is there an East End/West End rivalry?,0,0,0,1,0,0
Was it men or women that primarily engaged in corn huskings?,0,0,0,1,0,0
Why did the Grand Orient de France conclude that Freemasonry shouldn't require religious belief?,0,0,0,1,0,0
List two alternatives to rotary stepper motors in non-printer applications.,0,0,1,0,0,0
Why is it said that the Italian style can't hold their own session?,0,1,0,1,0,0
Why are annelid fossils rare?,0,1,0,1,0,0
Does Dutch borrow more or less from Romance languages for its vocabulary than German?,0,0,0,0,0,1
Are antibiotics used in certain types of antibiotic resistance?,1,0,0,0,0,0
Why did the 2 districts have to be redrawn in 2014?,0,0,0,1,0,0
Is the name more ancient than other group names in the area?,1,0,0,0,0,0
Why is Egypt considered a cradle of civilisation?,0,0,0,1,0,0
Why was Shtokavian suggested as a common language base?,0,0,0,1,0,0
Why was the Conservative Party formed?,0,0,0,1,0,0
Name the four opponents of Prussia.,0,1,0,0,0,0
Does Piaget believe that egocentric thoughts decrease or increase during adolescence?,0,0,0,1,0,0
Why did millions of youth migrate to the urban areas of Iran in the mid 1970s?,0,0,0,1,0,0
Did the terms Enlightenment Lumieres Aufklarung and illuminismo refer to distinct or overlapping movements?,1,0,0,0,0,0
Does a high ranking on the HDI indicate shorter or longer life expectancy at birth?,1,0,0,0,0,0
Why couldn't the confederacy defend their ports?,0,0,0,1,0,0
Has Japan ever attacked Thailand?,0,1,0,0,0,0
Do all antibiotics interact dangerously with conterindication?,1,0,0,0,0,0
Why is glass evaporated?,0,1,0,1,0,0
Are these other languages learned in the U.S. as popular as Spanish?,0,0,0,0,0,1
New Haven was the home to author that wrote God and Man at Yale the writer's name was?,0,1,0,0,0,0
Why isn't transnational policing so unaccountable?,0,0,0,1,0,0
Is there evidence to support a drop in self-esteem during adolescence?,1,0,0,0,0,0
Why was Athanasius instructed to stop pretend baptising?,0,0,0,1,0,0
This group was often exploited and had no legal protection or recourse.,0,0,0,0,0,1
Why did NARA create the Presidential Library System?,0,1,0,1,0,0
Why should noise-based speed be rounded down to a lower standard?,0,0,0,1,0,0
Are child artists an exception to the laws with regards to child labour?,1,0,0,0,0,0
If a tree starts forming heartwood right away will its sapwood layer be thin or thick?,0,1,0,0,0,0
Were the British successful in stopping the building of Fort Duquesne?,1,0,0,1,0,0
Does a persons memory capacity increase with age?,0,1,0,1,0,0
If the prey is not killed the predator-prey interaction is called?,0,0,0,0,0,1
Could a club appeal a requirement?,1,0,0,0,0,0
Why does the PlayStation 3 have extensive HD compatibility?,0,1,0,1,0,0
A term that refers to the highs and lows of power in electro magnetic waves is?,0,1,0,0,0,0
Can invertebrate species of animals like insects feel pain and suffering?,0,0,0,1,0,0
Was government response to the Enlightenment uniformly positive or widely varied?,0,0,0,1,0,1
Name one of Madonna's other business ventures?,0,1,0,0,0,0
Why do Europeans associate green with health?,0,1,0,1,0,0
Why is unalloyed zinc used in construction applications?,0,0,0,1,0,0
Why did the Nicaraguans come to America?,0,1,0,1,0,0
Why did natives consider Africans to have a 'Great Medicine'?,0,1,0,1,0,0
Why did Brasil need an adapted version of ASCII?,0,1,0,1,0,0
Was French society open or fearful of female participation in the literary sphere during the Enlightenment?,0,0,0,1,0,1
Why is peering used?,0,1,0,1,0,0
In developing countries is it common for children to attend fewer or greater years of formal schooling?,0,1,0,0,0,0
Why does Britian dispute the name British Isles?,0,0,0,1,0,0
Why were women composers deemed not notable?,0,0,0,1,0,0
Are Hispanics in Hawaii?,0,1,0,0,0,0
W is set to to be the major stock holder of the business that first rang a bell to begin in the winter of 2014 in Myanmar ?,0,1,0,0,0,1
Why are astronomical observations better made from most surface locations?,0,1,0,1,0,0
Is all work done by children considered to be child labour?,1,0,0,0,0,0
Why is sequencing done on plants?,0,1,0,1,0,0
Why did John divert south?,0,0,0,1,0,0
Are the patterns related to orientation?,1,0,0,0,0,0
Why are patents criticized?,0,0,0,1,0,0
Why are the fruit fly and the nematode the most intensively studied metazoan model organisms?,0,1,0,0,0,0
Why was there concerns in 2010?,0,0,0,1,0,0
Does IRENE require the ability to touch the media?,1,0,0,0,0,0
Why do some other scholars argue that it happened on a Wednesday?,0,0,0,1,0,0
More populated areas include ,0,0,0,0,0,1
Did adolescents report more sexual or social events to researchers?,0,0,0,0,0,1
Why were numeric codes converted to graphic codes?,0,1,0,1,0,0
Why do humans hunt?,0,0,0,1,0,0
Why did interest in solar water heating decrease in the 1980s?,0,0,0,1,0,0
Why were some political commentaries attempting to attach natural selection to human races?,0,0,0,1,0,1
Did Athanasius want to be the Patriarch of Alexandria?,1,0,0,0,0,0
Were Christian prized among the non-Ottomans?,1,0,0,0,0,0
Is it known why developing countries are economically disadvantaged?,0,1,0,1,0,0
Why is duck more common than other poultry in the east society??,0,0,0,1,0,0
Why did Britain not want Elizabeth to associate with conscientious objectors?,0,0,0,1,0,0
Why does a litigant initiate a lawsuit under the Civil Rights Act of 1801?,0,1,0,1,0,0
Is the SOS rounded up or down?,1,0,0,0,0,0
Can players be transferred under an emergency outside the transfer windows?,0,0,0,0,0,1
Why do US troops visit Tajikistan every so often?,0,0,0,1,0,0
In the modern era has any non-league team reached the quarter finals?,0,1,0,0,0,0
Why was the term formalization and division first used?,0,1,0,1,0,1
Was Fort Roon named after one of the French generals or classified as a Monuments historiques?,0,1,0,0,0,0
Why is being a charity beneficial to Eton?,0,1,0,1,0,1
Why was the internet developed?,0,1,0,1,0,0
Why is there no saving grace of relying on these theories?,0,0,0,1,0,0
Why did the last Ming Emperor commit suicide?,0,0,0,1,0,0
Do children or adolescents tend to associate with friends of the opposite sex more?,0,0,0,0,0,0
Why was this constitutional convention held?,0,0,0,1,0,0
Why is the island safe from full hurricane devastation?,0,0,0,1,0,0
Why was Arsenal's match on 22 Jan. 1927 at Highbury a first?,0,1,0,1,0,0
Why did the state House think they could change Oklahoma's motto?,0,1,0,1,0,0
Why did one person remain on Norfolk Island after others had already left?,0,1,0,1,0,0
Did he think that the people that had exiled him were true believers?,1,0,0,0,0,0
Wich was the first tribe to speak Insular Celtic?,0,1,0,0,0,0
Does everyone agree on the credit that should be given for the story of Mary's inception?,0,0,0,0,0,1
Bath school of pharmacy founded in?,0,1,0,0,0,0
Between two of its rivers lies a district with a heavy immigrant population the name is?,0,1,0,0,0,0
Were multiple scripts used during the Han period?,1,0,0,0,0,0
Why are the deficit values affected by the currency swap with Goldman Sachs relevant to Greece's Eurozone entry?,0,0,0,1,0,0
Why was a cyber security plan unveiled in October of 2010?,0,1,0,1,0,0
Hooters rule of law key from pursuing personal ends and desires?,0,1,0,0,0,1
Intraguild species consume other species within?,0,0,0,0,0,1
Were there more Democrats or Republicans in 2007?,0,1,0,0,0,0
Why is competition so fierce between related species?,0,0,0,1,0,0
Does a High Speed CD-RW drive write faster on ReWriteable CDs or High Speed ReWritable CDs?,1,0,0,0,0,0
Is harder heavier wood indicated by narrower or wider growth rings?,1,0,0,0,0,0
Do the FA Cup winners qualify for anything?,1,0,0,0,0,0
Why is the initial stage of Ebola not very contagious?,0,1,0,1,0,0
The Merseyside derby is also known as?,0,1,0,0,0,0
Why is there a debate about not moving the capital of Alaska to another town?,0,1,0,1,0,0
In terms of news and sports does New Haven receive television broadcasting from other cities?,0,1,0,0,0,0
Why was Philip forced to withdraw in the east?,0,0,0,1,0,0
Has the demand for horese-hair bangles increased or decreased?,0,1,0,0,0,0
Why did Laemmle change his position on 'unclean pictures'?,0,0,0,1,0,0
Does Nanjing have a long or short tradition of culture?,0,0,0,0,0,1
Why did Stalin send two air forces divisions and other assistance to the Chinese?,0,0,0,1,0,0
Why did Gaddafi's family leave Sabha?,0,0,0,1,0,0
Is the city concerned with shipping?,1,0,0,0,0,0
Why can one find thousands of anthropological references to the topics?,0,1,0,1,0,0
Are mixed race people classified as black?,1,0,0,0,0,0
Are there any cruise travel destinations for Myanmar?,1,0,0,0,0,0
Why did the Vikings stop using complicated word-endings?,0,1,0,1,0,0
Did Barrie Ontario lose signal for CBC Radio-Canada or both?,1,0,0,0,0,0
Why was Victoria advised not to visit France in April of 1900?,0,1,0,1,0,0
Why did South Africa make this list?,0,0,0,1,0,0
Why did Professor Skousen gather fragments and have them analyzed?,0,0,0,1,0,0
Why did Maclean shoot at Victoria?,0,0,0,1,0,0
Why was Ohio disallowed from using a biblical passage as its motto?,0,0,0,1,0,0
Why are Mizrahim sometimes termed Sephardi in historical usage?,0,0,0,1,0,0
Why was the US naval blockade not feasible?,0,1,0,1,0,0
Why was the Republic of Novgorod doing so well while the Kievan Rus declined?,0,1,0,1,0,1
Is Virgil's biographical tradition easily researched or is it problematic?,0,0,0,0,0,1
Why has the supposed size of the 'South Bronx' grown?,0,0,0,1,0,0
Does the majority of fatalities from TB occur in developing countries or industrialized nations?,0,0,0,1,0,0
Are employers connected with Triangle Transit?,1,0,0,0,0,0
Can the citizens of the lower house be elected directly or indirectly? ,1,0,0,0,0,0
All regions use the same supply voltages and?,0,0,0,0,0,1
Why did party membership increase?,0,0,0,1,0,0
Did the bishops consider themselves Arians?,1,0,0,0,0,0
Yale also has a theater managed by its' own student then name?,0,0,0,0,0,1
Describe the command of Field Marshall James Keith,0,1,0,0,0,0
Are the separate religious factions in Burma able to peacefully coexist?,0,0,0,1,0,0
Is Canada bilingual?,1,0,0,0,0,0
Why is hydrogen employed?,0,1,0,1,0,0
Why couldn't differences in flora and fauna be explained by differences in regions alone?,0,1,0,1,0,0
Why were carrier-launched aircraft more effective than naval guns?,0,0,0,1,0,0
Why did Whitehead think people continued to subscribe to nonmaterialistic thinking?,0,0,0,1,0,0
Has violent crime rate fallen or risen in the last 10 years?,0,0,0,0,1,0
Did the query starter believe that the festival for Mary's conception had authorization to be held ?,0,0,0,0,0,1
Why are Arabic translation efforts pointless to Western translation traditions?,0,0,0,1,0,0
How similar is Catalan to Portuguese?,0,1,0,0,0,0
Why are the Mollusca and Annelida considered to be close relatives?,0,0,0,1,0,0
Do chicken raised in the intensive broiler method suffer from health condions?,1,0,0,0,0,0
Why does BYU's Winter semester end earlier than most colleges?,0,0,0,1,0,0
Why do prey species try to hunt each other?,0,0,0,1,0,0
A lamp with more energy in the yellow and red spectrum are known to be?,0,1,0,0,0,0
Do Cubans speak Spanish in America?,1,0,0,0,0,0
Would you consider aesthetic elements alone in architectural lighting design?,0,0,0,0,0,1
Did women in the studies become aroused to heterosexual stimulation?,0,0,0,0,0,1
The average rainfall level of somerset,0,1,0,0,0,0
The system was able to provide positioning data between 55 S to 55 N latitude and ______ longitude?,0,1,0,0,0,0
Why might Neptune have more varied weather than Uranus?,0,0,0,1,0,0
Were people in pre-industrial societies considered to have long or short lifespans?,0,0,0,1,0,0
Why did Microsoft decrease the required resolution for tablets?,0,1,0,1,0,0
Why isn't the value of C0 unattainable in reality?,0,1,0,1,0,0
Is a warrant required before or after a wiretap?,1,0,0,0,0,0
Why can't federal courts just make up law?,0,0,0,1,0,1
Has the HDI been criticized for being biased towards Northern or towards Southern models of development?,0,1,0,0,0,0
The routine practice of immunology can best be characterized as?,0,1,0,0,0,0
Witch wars proceeded Palermo's contact with Ancient Greece?,0,1,0,0,0,1
Did the cultural exchange during the Age of Enlightenment travel exclusively to America or did information travel in both directions back across the Atlantic to Europe?,1,0,0,0,0,1
IBM has worked with architects and designers such as Ludwig Mies van der Rohe I.M. Pei and Van der Rohe. Name one more.,0,1,0,0,0,0
Can the name of a certain bulb shape vary?,1,0,0,0,0,0
Why is Captain Fritz Joubert Duquesne famous?,0,1,0,1,0,0
