Question,Confirmation,Factoid,List,Causal,Hypothetical,Complex
Would a text written in Middle Dutch be readable or unintelligible for a Dutch speaker today?,0,1,0,1,0,0
Name a popular series of boxing films?,0,0,1,0,0,0
Is Dutch like or unlike English in its treatment of compound nouns?,1,0,0,0,0,0
Is maple wood diffuse-porous or ring-porous?,1,0,0,0,0,0
Name some adverse effects?,0,0,1,0,0,0
Did they have daily quotas for cotton?,1,0,0,0,0,0
Did the Bishops have someone else in mind?,1,0,0,0,0,0
Do some ethnic groups have concerns about census changes?,1,0,0,0,0,0
In modern times has the population of White/Caucasian increase or decrease since the 70s?,0,1,0,1,0,0
Some less practical,0,0,0,0,0,0
Name some historic private houses in the county ,0,0,1,0,0,0
Name a city that the Greeks nested in?,0,1,0,0,0,0
Did other countries actively participate in business that first rang a bell to begin in the winter of 2014 in Myanmar ?,1,0,0,0,0,0
Did the visit to the United States result in the release of political prisoners in Burma ?,1,0,0,0,0,0
Did any other ancient cultures also leave behind evidence of existence in Myanmar?,1,0,0,0,0,0
Was the Hanseatic league exclusively German?,1,1,0,0,0,0
Why are hydrocarbon pesticides not excreted?,0,1,0,1,0,0
What was the emphasis early on?,0,1,0,0,0,0
Why did the Normans adopt a Byzantine art style?,0,0,0,1,0,1
Did only Christians attend the school?,1,0,0,0,0,0
Did critics call the painting \Virgil Reading the Aeneid\ a great success or a failure?,0,0,0,0,0,1
Are all species of algae similar?,1,0,0,0,0,0
Why did sport hunters find the Arabian oryx to be a worthwhile quarry to hunt?,0,1,0,1,0,0
Are British and American English regarded as distinct languages or dialects of a single language?,0,0,0,1,0,1
Why are annelids' segments like helium-balloons?,0,1,0,1,0,0
Do Venezuelans still come to America for the same reasons as they did before?,1,0,0,0,0,0
Are hardwood or softwood species more uniform in structure?,1,0,0,0,0,0
Did Mexico play a part in the war?,1,0,0,1,0,0
Do all grooves bear data?,0,0,0,0,0,1
Are all sources of the crucification literary?,0,1,0,1,0,0
In one country is ecclesiastical matters part of a common law system?,1,0,0,0,0,0
Are their any mental health professionals that have programs to change sexual orientation?,0,0,0,0,0,1
Are living houses and classrooms seperate or conjoined?,0,0,0,0,0,1
Was England successful in the 1990 FIFA World Cup?,1,1,0,0,0,0
Is a tradeoff between efficiency and cost possible?,1,0,0,0,0,0
Did CBC air more or less live Olympic events than NBC?,0,0,0,0,0,1
Is much of Melbourne's metropolitan area characterized as low-density sprawl or high-density sprawl?,1,0,0,0,0,0
Does botany only study plants?,0,1,0,0,0,0
What years did Spanish rule Guam?,0,1,0,0,0,0
Wa the game broadcast in both cities?,1,0,0,0,0,0
Are there some discrepancies among students for the distinction of the period ?,1,0,0,0,0,0
Is not dating until a certain age a common sense or culturally-relative standard?,0,0,0,0,1,0
Did the French hold St. John's?,1,0,0,0,0,0
Why do all cops use bicycles to patrol?,0,0,0,1,0,0
Do adolescents adults or both weight the potential rewards and consequences of an action?,0,1,0,1,0,0
Do defending champtions get to play in the following year's Champions League if they don't have enough wins to qualify?,1,0,0,0,0,0
To the Digidestined stop from reawakening?,0,0,0,0,1,0
Are footnotes included in the copyright of the original work?,1,0,0,0,0,0
Why does the sequence of one strand completely specify the sequence of its complement?,0,1,0,1,0,0
Why did weeds grow with human crops?,0,0,0,1,0,0
Did the UN troops or Chinese troops experience more war casualties?,0,0,0,0,0,1
Have these potential effects been proven through testing?,1,0,0,0,0,0
Are squabs treated differently from other piegons by humans aside from consumption?,0,1,0,0,0,0
Does Melbourne have one of the largest or smallest carbon footprints in the world?,0,1,0,0,0,0
Why does current have that name?,0,1,0,1,0,0
Are girls reaching sexual maturation early more or less likely to develop eating disorers?,0,0,0,0,1,0
The coup leaders later became known as?,0,1,0,0,0,0
Name a Jewish newspaper?,0,1,0,0,0,0
Other than Yale New Haven has another private college in the city it's name?,0,0,0,0,0,1
Name its political capital.,0,1,0,0,0,0
Why did the constitutional court decide to hear the Hesse State complaint?,0,0,0,1,0,1
Do adolescents associate with 'cliques' on a large or small scale?,0,0,0,0,0,1
Why does chicken have the lowest fat content of any meat?,0,1,0,1,0,0
Is Southwest Ledge Light still active today?,1,0,0,0,0,0
Will parties that hold a counter belief to the general beliefs of the state's incumbents be repressed?,1,0,0,0,0,0
Were these new inhabitants welcomed?,1,0,0,0,0,0
Why did Feynman lose credit for his writing?,0,0,0,1,0,0
Is the male solitary wasp bigger or smaller than the female solitary wasp?,1,0,0,0,0,0
In nature this is an essential substance?,0,1,0,0,0,0
Why did Bell labs create their new type of capacitor?,0,0,0,1,0,0
Was there a ceasefire during the talks?,1,0,0,0,0,0
Why were the first three games of the 1945 World Series played in Detroit?,0,1,0,0,0,0
Does this device improve the operation of the antenna?,1,0,0,0,0,0
Is Video Gallery automatically or separately installed?,1,0,0,0,0,0
Was Hebb's thought of the relationship between long and longer term memory true?,1,0,0,0,0,0
Why is genocide often punished?,0,0,0,1,0,0
Is street art legal?,1,0,0,0,0,0
Do states have access to CJIS?,1,0,0,0,0,0
Is religion also represented on this cloth symbol of the French?,1,0,0,0,0,0
Does Geza Vermes believe that there is a valid argument against the existence of Jesus?,0,0,0,0,0,1
Name one of the genres from any of the Digimon video games?,0,1,0,0,0,0
SuperSpeed is only supported by?,0,0,0,0,0,1
Can query languages be adjusted?,0,0,0,0,0,1
Is I-91 similar to I-95 in terms of bad traffic?,1,0,0,0,0,0
Did all Arians believe the same things?,0,0,0,0,0,1
Have researchers learned anything studying plasticity?,0,1,0,0,0,0
Why did the Lander increase in power after 1933?,0,0,0,1,0,0
Name the six largest European ethnic groups in the city?,0,0,1,0,0,0
Is the grass snake or the smooth snake native to Ireland?,1,0,0,0,0,0
Are early or late maturing girls more exposed to alcohol and drug abuse?,1,0,0,0,0,0
Can people self identify as more than one ethnicity on the US census currently?,1,0,0,0,0,0
What form of discrimination did early African immigrants experience?,0,1,0,0,0,0
Can they extend their deal?,1,0,0,0,0,0
name an event that can be contributed to the revolution.,0,0,0,1,0,0
Why couldn't the confederacy defend their ports?,0,0,0,1,0,0
Do all antibiotics interact dangerously with conterindication?,1,0,0,0,0,0
Is there evidence to support a drop in self-esteem during adolescence?,1,0,0,0,0,0
Why did NARA create the Presidential Library System?,0,1,0,1,0,0
Are child artists an exception to the laws with regards to child labour?,1,0,0,0,0,0
If the prey is not killed the predator-prey interaction is called?,0,0,0,0,0,1
Why did natives consider Africans to have a 'Great Medicine'?,0,1,0,1,0,0
Was French society open or fearful of female participation in the literary sphere during the Enlightenment?,0,0,0,1,0,1
Is all work done by children considered to be child labour?,1,0,0,0,0,0
Why are the fruit fly and the nematode the most intensively studied metazoan model organisms?,0,1,0,0,0,0
More populated areas include ,0,0,0,0,0,1
Did adolescents report more sexual or social events to researchers?,0,0,0,0,0,1
Is the SOS rounded up or down?,1,0,0,0,0,0
Why was the term formalization and division first used?,0,1,0,1,0,1
Why was the internet developed?,0,1,0,1,0,0
Do children or adolescents tend to associate with friends of the opposite sex more?,0,0,0,0,0,0
Did he think that the people that had exiled him were true believers?,1,0,0,0,0,0
Does everyone agree on the credit that should be given for the story of Mary's inception?,0,0,0,0,0,1
Were multiple scripts used during the Han period?,1,0,0,0,0,0
Intraguild species consume other species within?,0,0,0,0,0,1
Is harder heavier wood indicated by narrower or wider growth rings?,1,0,0,0,0,0
Do the FA Cup winners qualify for anything?,1,0,0,0,0,0
Has the demand for horese-hair bangles increased or decreased?,0,1,0,0,0,0
Does Nanjing have a long or short tradition of culture?,0,0,0,0,0,1
Are mixed race people classified as black?,1,0,0,0,0,0
Are there any cruise travel destinations for Myanmar?,1,0,0,0,0,0
Why did South Africa make this list?,0,0,0,1,0,0
Is Virgil's biographical tradition easily researched or is it problematic?,0,0,0,0,0,1
Does the majority of fatalities from TB occur in developing countries or industrialized nations?,0,0,0,1,0,0
Are employers connected with Triangle Transit?,1,0,0,0,0,0
Can the citizens of the lower house be elected directly or indirectly? ,1,0,0,0,0,0
Are the separate religious factions in Burma able to peacefully coexist?,0,0,0,1,0,0
Why is hydrogen employed?,0,1,0,1,0,0
Has violent crime rate fallen or risen in the last 10 years?,0,0,0,0,1,0
Did the query starter believe that the festival for Mary's conception had authorization to be held ?,0,0,0,0,0,1
Did women in the studies become aroused to heterosexual stimulation?,0,0,0,0,0,1
Why can't federal courts just make up law?,0,0,0,1,0,1
IBM has worked with architects and designers such as Ludwig Mies van der Rohe I.M. Pei and Van der Rohe. Name one more.,0,1,0,0,0,0
Can the name of a certain bulb shape vary?,1,0,0,0,0,0
What would the consequences be if gravity was half as strong as it is now?,0,0,0,0,1,0
How would global politics evolve if a universally understood and spoken language emerged spontaneously?,0,0,0,0,1,0
What would happen if all countries abolished their military forces simultaneously?,0,0,0,0,1,0
How would history have changed if the library of Alexandria had never been destroyed?,0,0,0,0,1,0
What would the consequences be if gravity was half as strong as it is now? (repeat),0,0,0,0,1,0
What would be the consequences for biodiversity if bees became extinct?,0,0,0,0,1,0
If humans had evolved to live twice as long what would be the implications for society and the environment?,0,0,0,0,1,0
If all countries adopted a universal basic income tomorrow what would be the immediate and long-term effects on global economies?,0,0,0,0,1,0
What if the industrial revolution had never occurred how would modern economies look today?,0,0,0,0,1,0
What if the global internet speeds tripled overnight how would this affect global communication?,0,0,0,0,1,0
Imagine if humans could regenerate limbs like starfish what societal changes might occur?,0,0,0,0,1,0
What would be the global economic impact if teleportation became a common mode of transportation?,0,0,0,0,1,0
How would global agriculture change if plants no longer needed sunlight to grow?,0,0,0,0,1,0
What if all humans had the ability to learn languages instantaneously how would this affect cultural exchanges?,0,0,0,0,1,0
If a perpetual motion machine was invented what would be the implications for energy consumption?,0,0,0,0,1,0
What would happen to the sports industry if humans suddenly gained superhuman strength?,0,0,0,0,1,0
How would urban planning change if humans developed the ability to fly?,0,0,0,0,1,0
What if every human suddenly became immune to all diseases what would be the impact on healthcare?,0,0,0,0,1,0
If artificial intelligence surpassed human intelligence what would be the consequences for employment?,0,0,0,0,1,0
How would international relations be affected if an unlimited clean water source was discovered?,0,0,0,0,1,0
What would happen to the world's oceans if plastic could dissolve harmlessly into water?,0,0,0,0,1,0
If sleep was no longer necessary for humans how would society restructure the concept of work and leisure?,0,0,0,0,1,0
What would the impact on wildlife conservation be if animals could communicate their needs to humans?,0,0,0,0,1,0
How would the education system change if students could download knowledge directly to their brains?,0,0,0,0,1,0
What if the Earth's magnetic poles reversed tomorrow how would this affect global technology?,0,0,0,0,1,0
If humans could breathe underwater without equipment what new industries might emerge?,0,0,0,0,1,0
What would be the long-term effects on politics if social media platforms were suddenly abolished?,0,0,0,0,1,0
How would personal relationships change if humans could read each other's thoughts?,0,0,0,0,1,0
What if all governments adopted a policy of radical transparency how would this affect public trust?,0,0,0,0,1,0
List the major changes in global economies if cryptocurrency replaces traditional banking?,0,0,1,0,1,0
What steps would society need to take if teleportation became the primary mode of transportation?,0,0,1,0,1,0
Enumerate the effects on education if students could learn through virtual reality simulations?,0,0,1,0,1,0
Detail the potential impacts on healthcare if a cure for aging was discovered?,0,0,1,0,1,0
Outline the consequences for global agriculture if genetically modified plants required no water?,0,0,1,0,1,0
List the transformations in daily life if humans no longer needed sleep?,0,0,1,0,1,0
What measures would be necessary if artificial intelligence started making governmental decisions?,0,0,1,0,1,0
Enumerate the changes in personal relationships if telepathy became a common human ability?,0,0,1,0,1,0
Detail the shifts in environmental policy if evidence of life was found on another planet?,0,0,1,0,1,0
Outline the societal adjustments if humans gained the ability to photosynthesize?,0,0,1,0,1,0
List the implications for urban planning if personal flying vehicles became mainstream?,0,0,1,0,1,0
What adjustments would be needed in legal systems if time travel to the past was possible?,0,0,1,0,1,0
Enumerate the impacts on the entertainment industry if full sensory virtual reality was invented?,0,0,1,0,1,0
Detail the effects on global politics if a universal language was adopted overnight?,0,0,1,0,1,0
Outline the changes in human behavior if everyone could remember everything perfectly?,0,0,1,0,1,0
List the consequences for wildlife conservation if animals could communicate their emotions?,0,0,1,0,1,0
What strategies would cities adopt if they had to become completely self-sustaining?,0,0,1,0,1,0
Enumerate the effects on global trade if all borders were opened with no restrictions?,0,0,1,0,1,0
Detail the changes in family dynamics if humans had a lifespan of 200 years?,0,0,1,0,1,0
Outline the technological advancements required if Mars colonization began next year?,0,0,1,0,1,0
How would the discovery of a parallel universe with advanced civilizations challenge our understanding of physics and society?,0,0,0,0,1,1
If a global pandemic could be predicted with absolute certainty 10 years in advance what steps should humanity take to prevent it?,0,0,0,0,1,1
Imagine the development of an AI that surpasses human intelligence in creativity; how would this redefine art and intellectual property?,0,0,0,0,1,1
What would the geopolitical landscape look like if energy was free and unlimited for all countries?,0,0,0,0,1,1
How would the human lifespan extension to 150 years affect retirement systems and intergenerational relations?,0,0,0,0,1,1
If humanity could fully harness the energy of black holes what would be the implications for space exploration and energy consumption?,0,0,0,0,1,1
Imagine a world where humans have developed the ability to live in underwater cities; how would this affect geopolitical boundaries and oceanic exploration?,0,0,0,0,1,1
What would happen to the global economy if a technology for perfect memory recall was developed and commercialized?,0,0,0,0,1,1
How would the introduction of a universal translator device that could decode animal thoughts impact human-animal relationships and ethics?,0,0,0,0,1,1
If it became possible to accurately predict one's future through technology what would be the societal and psychological impacts?,0,0,0,0,1,1
What if a new mineral was discovered on Mars that could revolutionize energy production; how would this affect space politics and economy?,0,0,0,0,1,1
How would global cultures and languages evolve if humans started colonizing other planets within the next century?,0,0,0,0,1,1
What would be the consequences of discovering an ancient civilization on Earth that was technologically advanced beyond current levels?,0,0,0,0,1,1
If artificial intelligence reached a point where it could independently innovate how would this alter the landscape of intellectual property rights?,0,0,0,0,1,1
Imagine the social changes that would occur if teleportation replaced all current forms of transportation overnight?,0,0,0,0,1,1
What if humans could alter their genetic makeup at will; how would this capability impact society ethics and human evolution?,0,0,0,0,1,1
How would legal systems worldwide adapt to the introduction of mind-reading technology in courtrooms?,0,0,0,0,1,1
What if an incontrovertible proof of a multiverse was found; how would this affect our philosophical and religious views?,0,0,0,0,1,1
If a way to visually record and replay dreams was invented what implications would this have for entertainment and therapy?,0,0,0,0,1,1
How would the discovery of a cure for aging affect global population resource management and the economy?,0,0,0,0,1,1
Imagine if all humans had an innate ability to sense when they were being lied to; how would this transform personal relationships and politics?,0,0,0,0,1,1
What if the Earth's core cooled down significantly; what would be the immediate and long-term effects on the planet's magnetic field and life?,0,0,0,0,1,1
How would the finding of extraterrestrial microbial life in our solar system alter our approaches to space exploration and biosecurity?,0,0,0,0,1,1
What would be the ethical and societal implications of creating artificial islands to house the growing global population?,0,0,0,0,1,1
If time dilation as a result of space travel became a common experience for astronauts how would this affect human relationships and society?,0,0,0,0,1,1
List the steps humanity would need to take to prepare for a future where AI surpasses human intelligence in all areas,0,0,1,0,1,1
Outline the changes in international law required to govern the colonization of other planets,0,0,1,0,1,1
Enumerate the social and ethical implications of discovering an immortal species living among humans,0,0,1,0,1,1
Detail the global economic reforms needed if a universal basic income became a necessity due to automation,0,0,1,0,1,1
List the technological advancements and their impacts if teleportation became commercially available by 2050,0,0,1,0,1,1
Outline the strategies for environmental conservation in a world where weather can be controlled artificially,0,0,1,0,1,1
Enumerate the challenges and solutions for maintaining privacy in an age of advanced surveillance technologies,0,0,1,0,1,1
Detail the steps for establishing a global healthcare system capable of responding to pandemics within days,0,0,1,0,1,1
List the societal changes required to adapt to a lifestyle where humans no longer require sleep,0,0,1,0,1,1
Outline the educational reforms needed if students could download knowledge directly to their brains,0,0,1,0,1,1
Enumerate the potential conflicts and resolutions in a society where humans coexist with sentient AI,0,0,1,0,1,1
Detail the modifications to human governance if decision-making was assisted by predictive algorithms,0,0,1,0,1,1
List the cultural shifts expected if humans developed the ability to communicate telepathically,0,0,1,0,1,1
Outline the economic policies to manage the discovery of a new energy source more powerful than nuclear energy,0,0,1,0,1,1
Enumerate the public health strategies for a world where genetic modification can prevent all diseases,0,0,1,0,1,1
Detail the adjustments in urban planning for cities that need to accommodate flying cars and drones,0,0,1,0,1,1
List the ethical guidelines for interacting with extraterrestrial civilizations once contact is made,0,0,1,0,1,1
Outline the security measures necessary to protect digital consciousness in a world where minds can be uploaded,0,0,1,0,1,1
Enumerate the changes in family structures and dynamics if humans could choose their biological characteristics,0,0,1,0,1,1
Detail the process for integrating advanced robotics into all aspects of daily life without displacing the workforce,0,0,1,0,1,1
Imagine the development of an AI that could perfectly mimic any human voice; how would this transform communication and security,0,0,0,0,1,1
What if humans discovered a way to live on Mars sustainably; outline the steps for colonization and the potential societal impacts,0,0,1,0,1,1
List the challenges and opportunities in education if augmented reality became the primary method of learning,0,0,1,0,1,1
How would the discovery of an ancient advanced civilization beneath the ocean floor change our understanding of history,0,0,0,0,1,1
Imagine a world where personal quantum computers are the norm; what would be the implications for privacy and computing power,0,0,0,0,1,1
If society shifted to a 20-hour workweek what would be the effects on productivity leisure and family life,0,0,0,0,1,1
What if teleportation became a reality but was extremely expensive; who would use it and for what purposes,0,0,0,0,1,1
Outline the process and impacts of transitioning to a global currency that is entirely digital and decentralized,0,0,1,0,1,1
List the environmental benefits and drawbacks if the majority of the world's population moved into eco-friendly megacities,0,0,1,0,1,1
How would the integration of AI into judicial systems affect the speed and fairness of legal proceedings,0,0,0,0,1,1
Imagine the impact on global tourism if virtual reality experiences became indistinguishable from real-life adventures,0,0,0,0,1,1
If a breakthrough in energy technology allowed for unlimited clean power how would this reshape global economies and geopolitical landscapes,0,0,0,0,1,1
What if every person could only speak the truth; how would this change politics relationships and business,0,0,0,0,1,1
List the steps required to create a worldwide network of environmental sanctuaries preserving biodiversity,0,0,1,0,1,1
How would human culture evolve if we developed the technology to share and experience each other's emotions directly,0,0,0,0,1,1
Imagine the societal changes that would occur if humans could photosynthesize and partially sustain themselves on sunlight,0,0,0,0,1,1
What if a single language evolved to become the universal mode of communication; what would be lost and what would be gained,0,0,0,0,1,1
Outline the ethical considerations in a future where genetic editing allows for custom-designed pets and animals,0,0,1,0,1,1
List the potential impacts on global health if a vaccine were developed that could prevent all forms of cancer,0,0,1,0,1,1
If artificial superintelligence governed nations how would this influence global conflict and cooperation,0,0,0,0,1,1
